2.41825776	-0.32859216	33.74578178
2.30909168	-0.29466502	33.74578178
2.19638472	-0.25952164	33.74578178
2.07918038	-0.22315436	33.74578178
1.95639800	-0.18567331	33.74578178
1.82682827	-0.14710097	33.74578178
1.69244137	-0.10848511	33.74578178
1.55771403	-0.07142190	33.74578178
1.42470647	-0.03659726	33.74578178
1.29372074	-0.00412499	33.74578178
1.16348874	0.02628845	33.74578178
1.03311884	0.05484568	33.74578178
0.90233360	0.08158854	33.74578178
0.77089527	0.10658697	33.74578178
0.63919037	0.12981686	33.74578178
0.50782808	0.15108400	33.74578178
0.37841878	0.17024804	33.74578178
0.25118565	0.18737774	33.74578178
0.12802503	0.20164122	33.74578178
-0.02259498	0.21586027	33.74578178
-0.06709315	0.20833671	33.74578178
-0.21527760	0.21733660	33.74578178
-0.31883342	0.21948907	33.74578178
-0.41664948	0.21714831	33.74578178
-0.50793812	0.21038489	33.74578178
-0.59141587	0.19797987	33.74578178
-0.66562595	0.18093474	33.74578178
-0.72532225	0.16038677	33.74578178
-0.76218320	0.14118182	33.74578178
-0.77644130	0.13162682	33.74578178
-0.83422173	0.12573869	33.74578178
-0.78576393	0.13806110	33.74578178
-0.79745383	0.13638525	33.74578178
-0.78432076	0.11884581	33.74578178
-0.74713489	0.09455699	33.74578178
-0.69027517	0.06761098	33.74578178
-0.61974762	0.04177789	33.74578178
-0.54014377	0.01767558	33.74578178
-0.45203904	-0.00476598	33.74578178
-0.35722401	-0.02599725	33.74578178
-0.25599666	-0.04620172	33.74578178
-0.11017497	-0.07315555	33.74578178
-0.06896049	-0.09175475	33.74578178
0.07983693	-0.11806592	33.74578178
0.20199668	-0.13896981	33.74578178
0.32857596	-0.16043745	33.74578178
0.45768349	-0.18160363	33.74578178
0.58907596	-0.20267055	33.74578178
0.72117819	-0.22326430	33.74578178
0.85336592	-0.24329077	33.74578178
0.98525767	-0.26269248	33.74578178
1.11710625	-0.28143927	33.74578178
1.24919415	-0.29953959	33.74578178
1.38243815	-0.31702924	33.74578178
1.51815161	-0.33390142	33.74578178
1.65605259	-0.34990888	33.74578178
1.79405573	-0.36453253	33.74578178
1.92754852	-0.37707714	33.74578178
2.05445512	-0.38719572	33.74578178
2.17598991	-0.39483241	33.74578178
2.29320837	-0.40004391	33.74578178
2.40707708	-0.40277115	33.74578178
